"","Month_Yr","SUBURB","n"
"11618","2021-01","MANOR LAKES",18
"11619","2021-01","MARIBYRNONG",18
"11620","2021-01","MARYKNOLL",1
"11621","2021-01","MCCRAE",16
"11622","2021-01","MCKINNON",3
"11623","2021-01","MEADOW HEIGHTS",6
"11624","2021-01","MELBOURNE",50
"11625","2021-01","MELTON",12
"11626","2021-01","MELTON SOUTH",16
"11627","2021-01","MELTON WEST",13
"11628","2021-01","MENTONE",17
"11629","2021-01","MENZIES CREEK",1
"11630","2021-01","MERNDA",30
"11631","2021-01","MERRICKS BEACH",3
"11632","2021-01","MICKLEHAM",34
"11633","2021-01","MILL PARK",17
"11634","2021-01","MILLGROVE",3
"11635","2021-01","MITCHAM",12
"11636","2021-01","MONBULK",4
"11637","2021-01","MONT ALBERT",4
"11638","2021-01","MONT ALBERT NORTH",4
"11639","2021-01","MONTMORENCY",6
"11640","2021-01","MONTROSE",10
"11641","2021-01","MOONEE PONDS",8
"11642","2021-01","MOORABBIN",6
"11643","2021-01","MOOROODUC",2
"11644","2021-01","MOOROOLBARK",25
"11645","2021-01","MORDIALLOC",6
"11646","2021-01","MORNINGTON",49
"11647","2021-01","MOUNT DANDENONG",2
"11648","2021-01","MOUNT ELIZA",21
"11649","2021-01","MOUNT EVELYN",12
"11650","2021-01","MOUNT MARTHA",33
"11651","2021-01","MOUNT WAVERLEY",22
"11652","2021-01","MULGRAVE",6
"11653","2021-01","MURRUMBEENA",9
"11654","2021-01","NAR NAR GOON NORTH",1
"11655","2021-01","NARRE WARREN",23
"11656","2021-01","NARRE WARREN EAST",1
"11657","2021-01","NARRE WARREN NORTH",3
"11658","2021-01","NARRE WARREN SOUTH",31
"11659","2021-01","NEWPORT",9
"11660","2021-01","NIDDRIE",7
"11661","2021-01","NOBLE PARK",31
"11662","2021-01","NOBLE PARK NORTH",3
"11663","2021-01","NORTH MELBOURNE",13
"11664","2021-01","NORTH WARRANDYTE",4
"11665","2021-01","NORTHCOTE",14
"11666","2021-01","NOTTING HILL",2
"11667","2021-01","NUNAWADING",12
"11668","2021-01","OAK PARK",4
"11669","2021-01","OAKLEIGH",2
"11670","2021-01","OAKLEIGH EAST",3
"11671","2021-01","OAKLEIGH SOUTH",5
"11672","2021-01","OFFICER",37
"11673","2021-01","OLINDA",1
"11674","2021-01","ORMOND",5
"11675","2021-01","PAKENHAM",74
"11676","2021-01","PAKENHAM SOUTH",1
"11677","2021-01","PAKENHAM UPPER",1
"11678","2021-01","PANTON HILL",1
"11679","2021-01","PARK ORCHARDS",5
"11680","2021-01","PARKDALE",9
"11681","2021-01","PARKVILLE",2
"11682","2021-01","PASCOE VALE",18
"11683","2021-01","PASCOE VALE SOUTH",2
"11684","2021-01","PATTERSON LAKES",4
"11685","2021-01","PEARCEDALE",3
"11686","2021-01","PLENTY",2
"11687","2021-01","POINT COOK",57
"11688","2021-01","PORT MELBOURNE",12
"11689","2021-01","PORTSEA",3
"11690","2021-01","PRAHRAN",10
"11691","2021-01","PRESTON",15
"11692","2021-01","REEFTON",1
"11693","2021-01","RESEARCH",1
"11694","2021-01","RESERVOIR",30
"11695","2021-01","RICHMOND",30
"11696","2021-01","RINGWOOD",24
"11697","2021-01","RINGWOOD EAST",9
"11698","2021-01","RINGWOOD NORTH",8
"11699","2021-01","ROCKBANK",10
"11700","2021-01","ROSANNA",5
"11701","2021-01","ROSEBUD",50
"11702","2021-01","ROWVILLE",23
"11703","2021-01","ROXBURGH PARK",19
"11704","2021-01","RYE",21
"11705","2021-01","SAFETY BEACH",24
"11706","2021-01","SANDHURST",11
"11707","2021-01","SANDRINGHAM",14
"11708","2021-01","SCORESBY",6
"11709","2021-01","SEABROOK",7
"11710","2021-01","SEAFORD",27
"11711","2021-01","SEDDON",4
"11712","2021-01","SEVILLE",3
"11713","2021-01","SHERBROOKE",1
"11714","2021-01","SHOREHAM",2
"11715","2021-01","SKYE",8
"11716","2021-01","SOMERS",1
"11717","2021-01","SOMERVILLE",16
"11718","2021-01","SORRENTO",5
"11719","2021-01","SOUTH KINGSVILLE",3
"11720","2021-01","SOUTH MELBOURNE",12
"11721","2021-01","SOUTH MORANG",11
"11722","2021-01","SOUTH YARRA",24
"11723","2021-01","SOUTHBANK",31
"11724","2021-01","SPOTSWOOD",2
"11725","2021-01","SPRINGVALE",12
"11726","2021-01","SPRINGVALE SOUTH",9
"11727","2021-01","ST ALBANS",35
"11728","2021-01","ST ANDREWS BEACH",3
"11729","2021-01","ST HELENA",1
"11730","2021-01","ST KILDA",20
"11731","2021-01","ST KILDA EAST",5
"11732","2021-01","ST KILDA WEST",2
"11733","2021-01","STRATHMORE",7
"11734","2021-01","STRATHTULLOH",2
"11735","2021-01","SUNBURY",38
"11736","2021-01","SUNSHINE",12
"11737","2021-01","SUNSHINE NORTH",12
"11738","2021-01","SUNSHINE WEST",9
"11739","2021-01","SURREY HILLS",2
"11740","2021-01","SYDENHAM",6
"11741","2021-01","TARNEIT",72
"11742","2021-01","TAYLORS HILL",6
"11743","2021-01","TAYLORS LAKES",5
"11744","2021-01","TEMPLESTOWE",9
"11745","2021-01","TEMPLESTOWE LOWER",7
"11746","2021-01","THE BASIN",3
"11747","2021-01","THE PATCH",2
"11748","2021-01","THOMASTOWN",2
"11749","2021-01","THORNBURY",9
"11750","2021-01","THORNHILL PARK",9
"11751","2021-01","TOOLERN VALE",1
"11752","2021-01","TOORADIN",1
"11753","2021-01","TOORAK",6
"11754","2021-01","TOOTGAROOK",10
"11755","2021-01","TRAVANCORE",3
"11756","2021-01","TRUGANINA",51
"11757","2021-01","TYABB",2
"11758","2021-01","UPPER FERNTREE GULLY",4
"11759","2021-01","UPWEY",4
"11760","2021-01","VERMONT",8
"11761","2021-01","VERMONT SOUTH",13
"11762","2021-01","VIEWBANK",4
"11763","2021-01","WANDIN EAST",1
"11764","2021-01","WANDIN NORTH",4
"11765","2021-01","WANTIRNA",13
"11766","2021-01","WANTIRNA SOUTH",8
"11767","2021-01","WARBURTON",6
"11768","2021-01","WARNEET",1
"11769","2021-01","WARRANDYTE",5
"11770","2021-01","WARRANDYTE SOUTH",1
"11771","2021-01","WARRANWOOD",1
"11772","2021-01","WATERWAYS",2
"11773","2021-01","WATSONIA",4
"11774","2021-01","WATSONIA NORTH",2
"11775","2021-01","WEIR VIEWS",4
"11776","2021-01","WERRIBEE",56
"11777","2021-01","WERRIBEE SOUTH",1
"11778","2021-01","WESBURN",1
"11779","2021-01","WEST FOOTSCRAY",9
"11780","2021-01","WEST MELBOURNE",13
"11781","2021-01","WESTMEADOWS",6
"11782","2021-01","WHEELERS HILL",13
"11783","2021-01","WHITTLESEA",5
"11784","2021-01","WILLIAMS LANDING",6
"11785","2021-01","WILLIAMSTOWN",12
"11786","2021-01","WINDSOR",8
"11787","2021-01","WOLLERT",43
"11788","2021-01","WOORI YALLOCK",3
"11789","2021-01","WYNDHAM VALE",23
"11790","2021-01","YALLAMBIE",1
"11791","2021-01","YARRA GLEN",2
"11792","2021-01","YARRA JUNCTION",3
"11793","2021-01","YARRAMBAT",1
"11794","2021-01","YARRAVILLE",10
"11795","2021-02","ABBOTSFORD",22
"11796","2021-02","ABERFELDIE",5
"11797","2021-02","AINTREE",12
"11798","2021-02","AIRPORT WEST",12
"11799","2021-02","ALBANVALE",7
"11800","2021-02","ALBERT PARK",10
"11801","2021-02","ALBION",7
"11802","2021-02","ALPHINGTON",7
"11803","2021-02","ALTONA",21
"11804","2021-02","ALTONA MEADOWS",28
"11805","2021-02","ALTONA NORTH",23
"11806","2021-02","ARDEER",6
"11807","2021-02","ARMADALE",16
"11808","2021-02","ARTHURS CREEK",1
"11809","2021-02","ARTHURS SEAT",1
"11810","2021-02","ASCOT VALE",21
"11811","2021-02","ASHBURTON",8
"11812","2021-02","ASHWOOD",9
"11813","2021-02","ASPENDALE",11
"11814","2021-02","ASPENDALE GARDENS",3
"11815","2021-02","ATTWOOD",1
"11816","2021-02","AVONDALE HEIGHTS",18
"11817","2021-02","AVONSLEIGH",2
"11818","2021-02","BADGER CREEK",2
"11819","2021-02","BALACLAVA",9
"11820","2021-02","BALNARRING",3
"11821","2021-02","BALNARRING BEACH",3
"11822","2021-02","BALWYN",18
"11823","2021-02","BALWYN NORTH",14
"11824","2021-02","BAXTER",4
"11825","2021-02","BAYSWATER",20
"11826","2021-02","BAYSWATER NORTH",13
"11827","2021-02","BEACONSFIELD",4
"11828","2021-02","BEACONSFIELD UPPER",1
"11829","2021-02","BEAUMARIS",16
"11830","2021-02","BELGRAVE",7
"11831","2021-02","BELGRAVE HEIGHTS",1
"11832","2021-02","BELGRAVE SOUTH",1
"11833","2021-02","BELLFIELD",3
"11834","2021-02","BEND OF ISLANDS",1
"11835","2021-02","BENTLEIGH",28
"11836","2021-02","BENTLEIGH EAST",43
"11837","2021-02","BERWICK",68
"11838","2021-02","BITTERN",8
"11839","2021-02","BLACK ROCK",9
"11840","2021-02","BLACKBURN",26
"11841","2021-02","BLACKBURN NORTH",12
"11842","2021-02","BLACKBURN SOUTH",15
"11843","2021-02","BLAIRGOWRIE",12
"11844","2021-02","BLIND BIGHT",3
"11845","2021-02","BONBEACH",17
"11846","2021-02","BORONIA",28
"11847","2021-02","BOTANIC RIDGE",14
"11848","2021-02","BOX HILL",14
"11849","2021-02","BOX HILL NORTH",19
"11850","2021-02","BOX HILL SOUTH",11
"11851","2021-02","BRAYBROOK",15
"11852","2021-02","BRIAR HILL",2
"11853","2021-02","BRIGHTON",19
"11854","2021-02","BRIGHTON EAST",18
"11855","2021-02","BROADMEADOWS",16
"11856","2021-02","BROOKFIELD",10
"11857","2021-02","BROOKLYN",5
"11858","2021-02","BRUNSWICK",47
"11859","2021-02","BRUNSWICK EAST",24
"11860","2021-02","BRUNSWICK WEST",26
"11861","2021-02","BULLEEN",17
"11862","2021-02","BUNDOORA",29
"11863","2021-02","BUNYIP",6
"11864","2021-02","BURNSIDE",2
"11865","2021-02","BURNSIDE HEIGHTS",3
"11866","2021-02","BURWOOD",25
"11867","2021-02","BURWOOD EAST",7
"11868","2021-02","CAIRNLEA",3
"11869","2021-02","CAMBERWELL",17
"11870","2021-02","CAMPBELLFIELD",3
"11871","2021-02","CANNONS CREEK",4
"11872","2021-02","CANTERBURY",4
"11873","2021-02","CAPE SCHANCK",3
"11874","2021-02","CAPEL SOUND",15
"11875","2021-02","CARLTON",19
"11876","2021-02","CARLTON NORTH",13
"11877","2021-02","CARNEGIE",33
"11878","2021-02","CAROLINE SPRINGS",29
"11879","2021-02","CARRUM",16
"11880","2021-02","CARRUM DOWNS",39
"11881","2021-02","CATANI",1
"11882","2021-02","CAULFIELD",3
"11883","2021-02","CAULFIELD NORTH",19
"11884","2021-02","CAULFIELD SOUTH",9
"11885","2021-02","CHADSTONE",14
"11886","2021-02","CHELSEA",24
"11887","2021-02","CHELSEA HEIGHTS",7
"11888","2021-02","CHELTENHAM",35
"11889","2021-02","CHIRNSIDE PARK",13
"11890","2021-02","CHUM CREEK",2
"11891","2021-02","CLARINDA",6
"11892","2021-02","CLAYTON",13
"11893","2021-02","CLAYTON SOUTH",12
"11894","2021-02","CLEMATIS",1
"11895","2021-02","CLIFTON HILL",11
"11896","2021-02","CLYDE",23
"11897","2021-02","CLYDE NORTH",43
"11898","2021-02","COBBLEBANK",7
"11899","2021-02","COBURG",47
"11900","2021-02","COBURG NORTH",12
"11901","2021-02","COCKATOO",4
"11902","2021-02","COLDSTREAM",2
"11903","2021-02","COLLINGWOOD",19
"11904","2021-02","COOLAROO",1
"11905","2021-02","CRAIGIEBURN",92
"11906","2021-02","CRANBOURNE",32
"11907","2021-02","CRANBOURNE EAST",29
"11908","2021-02","CRANBOURNE NORTH",27
"11909","2021-02","CRANBOURNE SOUTH",1
"11910","2021-02","CRANBOURNE WEST",34
"11911","2021-02","CREMORNE",1
"11912","2021-02","CRIB POINT",7
"11913","2021-02","CROYDON",53
"11914","2021-02","CROYDON HILLS",1
"11915","2021-02","CROYDON NORTH",12
"11916","2021-02","CROYDON SOUTH",5
"11917","2021-02","DALLAS",3
"11918","2021-02","DANDENONG",39
"11919","2021-02","DANDENONG NORTH",29
"11920","2021-02","DEEPDENE",1
"11921","2021-02","DEER PARK",21
"11922","2021-02","DELAHEY",3
"11923","2021-02","DERRIMUT",7
"11924","2021-02","DIAMOND CREEK",14
"11925","2021-02","DIGGERS REST",10
"11926","2021-02","DINGLEY VILLAGE",16
"11927","2021-02","DOCKLANDS",36
"11928","2021-02","DON VALLEY",1
"11929","2021-02","DONCASTER",43
"11930","2021-02","DONCASTER EAST",44
"11931","2021-02","DONNYBROOK",6
"11932","2021-02","DONVALE",15
"11933","2021-02","DOREEN",44
"11934","2021-02","DOVETON",15
"11935","2021-02","DROMANA",18
"11936","2021-02","EAGLEMONT",3
"11937","2021-02","EAST MELBOURNE",1
"11938","2021-02","EAST WARBURTON",1
"11939","2021-02","EDEN PARK",1
"11940","2021-02","EDITHVALE",16
"11941","2021-02","ELSTERNWICK",13
"11942","2021-02","ELTHAM",24
"11943","2021-02","ELTHAM NORTH",13
"11944","2021-02","ELWOOD",22
"11945","2021-02","EMERALD",10
"11946","2021-02","ENDEAVOUR HILLS",18
"11947","2021-02","EPPING",32
"11948","2021-02","ESSENDON",30
"11949","2021-02","ESSENDON NORTH",6
"11950","2021-02","ESSENDON WEST",1
"11951","2021-02","EUMEMMERRING",8
"11952","2021-02","EYNESBURY",5
"11953","2021-02","FAIRFIELD",8
"11954","2021-02","FAWKNER",19
"11955","2021-02","FERNTREE GULLY",34
"11956","2021-02","FERNY CREEK",7
"11957","2021-02","FINGAL",2
"11958","2021-02","FITZROY",19
"11959","2021-02","FITZROY NORTH",16
"11960","2021-02","FLEMINGTON",13
"11961","2021-02","FLINDERS",2
"11962","2021-02","FOOTSCRAY",35
"11963","2021-02","FOREST HILL",16
"11964","2021-02","FRANKSTON",78
"11965","2021-02","FRANKSTON NORTH",8
"11966","2021-02","FRANKSTON SOUTH",28
"11967","2021-02","FRASER RISE",13
"11968","2021-02","GARFIELD",2
"11969","2021-02","GEMBROOK",3
"11970","2021-02","GLADSTONE PARK",7
"11971","2021-02","GLEN HUNTLY",7
"11972","2021-02","GLEN IRIS",27
"11973","2021-02","GLEN WAVERLEY",47
"11974","2021-02","GLENROY",39
"11975","2021-02","GOWANBRAE",2
"11976","2021-02","GREENSBOROUGH",28
"11977","2021-02","GREENVALE",21
"11978","2021-02","HADFIELD",20
"11979","2021-02","HALLAM",14
"11980","2021-02","HAMPTON",20
"11981","2021-02","HAMPTON EAST",7
"11982","2021-02","HAMPTON PARK",29
"11983","2021-02","HARKAWAY",1
"11984","2021-02","HARKNESS",23
"11985","2021-02","HASTINGS",23
"11986","2021-02","HAWTHORN",31
"11987","2021-02","HAWTHORN EAST",26
"11988","2021-02","HEALESVILLE",17
"11989","2021-02","HEATHERTON",5
"11990","2021-02","HEATHMONT",15
"11991","2021-02","HEIDELBERG",12
"11992","2021-02","HEIDELBERG HEIGHTS",10
"11993","2021-02","HEIDELBERG WEST",10
"11994","2021-02","HIGHETT",24
"11995","2021-02","HILLSIDE",17
"11996","2021-02","HODDLES CREEK",2
"11997","2021-02","HOPPERS CROSSING",37
"11998","2021-02","HUGHESDALE",5
"11999","2021-02","HUNTINGDALE",3
"12000","2021-02","HURSTBRIDGE",1
"12001","2021-02","IVANHOE",22
"12002","2021-02","IVANHOE EAST",5
"12003","2021-02","JACANA",5
"12004","2021-02","JUNCTION VILLAGE",2
"12005","2021-02","KALKALLO",15
"12006","2021-02","KALORAMA",4
"12007","2021-02","KEALBA",1
"12008","2021-02","KEILOR",1
"12009","2021-02","KEILOR DOWNS",6
"12010","2021-02","KEILOR EAST",13
"12011","2021-02","KENSINGTON",28
"12012","2021-02","KEW",21
"12013","2021-02","KEW EAST",8
"12014","2021-02","KEYSBOROUGH",24
"12015","2021-02","KILSYTH",23
"12016","2021-02","KILSYTH SOUTH",1
"12017","2021-02","KINGS PARK",5
"12018","2021-02","KINGSBURY",4
"12019","2021-02","KINGSVILLE",7
"12020","2021-02","KNOXFIELD",14
"12021","2021-02","KOO WEE RUP",7
"12022","2021-02","KOOYONG",1
"12023","2021-02","KURUNJANG",18
"12024","2021-02","LALOR",29
"12025","2021-02","LANG LANG",1
"12026","2021-02","LANGWARRIN",29
"12027","2021-02","LANGWARRIN SOUTH",1
"12028","2021-02","LAUNCHING PLACE",1
"12029","2021-02","LAVERTON",16
"12030","2021-02","LILYDALE",30
"12031","2021-02","LOWER PLENTY",6
"12032","2021-02","LYNBROOK",9
"12033","2021-02","LYNDHURST",13
"12034","2021-02","LYSTERFIELD",5
"12035","2021-02","MACLEOD",12
"12036","2021-02","MAIDSTONE",19
"12037","2021-02","MALVERN",15
"12038","2021-02","MALVERN EAST",19
"12039","2021-02","MANOR LAKES",19
"12040","2021-02","MARIBYRNONG",20
"12041","2021-02","MARYKNOLL",1
"12042","2021-02","MCCRAE",8
"12043","2021-02","MCKINNON",5
"12044","2021-02","MCMAHONS CREEK",1
"12045","2021-02","MEADOW HEIGHTS",9
"12046","2021-02","MELBOURNE",51
"12047","2021-02","MELTON",9
"12048","2021-02","MELTON SOUTH",19
"12049","2021-02","MELTON WEST",22
"12050","2021-02","MENTONE",27
"12051","2021-02","MERNDA",33
"12052","2021-02","MERRICKS BEACH",2
"12053","2021-02","MICKLEHAM",28
"12054","2021-02","MIDDLE PARK",2
"12055","2021-02","MILL PARK",23
"12056","2021-02","MILLGROVE",5
"12057","2021-02","MITCHAM",19
"12058","2021-02","MONBULK",3
"12059","2021-02","MONT ALBERT",1
"12060","2021-02","MONT ALBERT NORTH",5
"12061","2021-02","MONTMORENCY",21
"12062","2021-02","MONTROSE",12
"12063","2021-02","MOONEE PONDS",18
"12064","2021-02","MOORABBIN",10
"12065","2021-02","MOOROOLBARK",30
"12066","2021-02","MORDIALLOC",12
"12067","2021-02","MORNINGTON",72
"12068","2021-02","MOUNT DANDENONG",2
"12069","2021-02","MOUNT ELIZA",23
"12070","2021-02","MOUNT EVELYN",12
"12071","2021-02","MOUNT MARTHA",43
"12072","2021-02","MOUNT WAVERLEY",45
"12073","2021-02","MULGRAVE",26
"12074","2021-02","MURRUMBEENA",15
"12075","2021-02","NAR NAR GOON",1
"12076","2021-02","NAR NAR GOON NORTH",1
"12077","2021-02","NARRE WARREN",34
"12078","2021-02","NARRE WARREN EAST",1
"12079","2021-02","NARRE WARREN NORTH",4
"12080","2021-02","NARRE WARREN SOUTH",37
"12081","2021-02","NEWPORT",25
"12082","2021-02","NIDDRIE",9
"12083","2021-02","NOBLE PARK",29
"12084","2021-02","NOBLE PARK NORTH",6
"12085","2021-02","NORTH MELBOURNE",19
"12086","2021-02","NORTH WARRANDYTE",3
"12087","2021-02","NORTHCOTE",30
"12088","2021-02","NOTTING HILL",3
"12089","2021-02","NUNAWADING",13
"12090","2021-02","OAK PARK",14
"12091","2021-02","OAKLEIGH",5
"12092","2021-02","OAKLEIGH EAST",9
"12093","2021-02","OAKLEIGH SOUTH",9
"12094","2021-02","OFFICER",53
"12095","2021-02","OLINDA",1
"12096","2021-02","ORMOND",16
"12097","2021-02","PAKENHAM",93
"12098","2021-02","PARK ORCHARDS",3
"12099","2021-02","PARKDALE",16
"12100","2021-02","PARKVILLE",5
"12101","2021-02","PASCOE VALE",29
"12102","2021-02","PASCOE VALE SOUTH",16
"12103","2021-02","PATTERSON LAKES",18
"12104","2021-02","PEARCEDALE",5
"12105","2021-02","PLENTY",1
"12106","2021-02","PLUMPTON",3
"12107","2021-02","POINT COOK",103
"12108","2021-02","PORT MELBOURNE",37
"12109","2021-02","PORTSEA",4
"12110","2021-02","PRAHRAN",46
"12111","2021-02","PRESTON",41
"12112","2021-02","PRINCES HILL",1
"12113","2021-02","RESEARCH",4
"12114","2021-02","RESERVOIR",80
"12115","2021-02","RICHMOND",57
"12116","2021-02","RINGWOOD",42
"12117","2021-02","RINGWOOD EAST",12
"12118","2021-02","RINGWOOD NORTH",16
"12119","2021-02","RIPPONLEA",2
"12120","2021-02","ROCKBANK",3
"12121","2021-02","ROSANNA",4
"12122","2021-02","ROSEBUD",42
"12123","2021-02","ROWVILLE",33
"12124","2021-02","ROXBURGH PARK",24
"12125","2021-02","RYE",33
"12126","2021-02","SAFETY BEACH",22
"12127","2021-02","SANDHURST",17
"12128","2021-02","SANDRINGHAM",18
"12129","2021-02","SCORESBY",4
"12130","2021-02","SEABROOK",6
"12131","2021-02","SEAFORD",37
"12132","2021-02","SEAHOLME",4
"12133","2021-02","SEDDON",12
"12134","2021-02","SELBY",3
"12135","2021-02","SEVILLE",2
"12136","2021-02","SHERBROOKE",1
"12137","2021-02","SHOREHAM",1
"12138","2021-02","SKYE",12
"12139","2021-02","SOMERS",4
"12140","2021-02","SOMERVILLE",14
"12141","2021-02","SORRENTO",8
"12142","2021-02","SOUTH KINGSVILLE",6
"12143","2021-02","SOUTH MELBOURNE",19
"12144","2021-02","SOUTH MORANG",27
"12145","2021-02","SOUTH YARRA",43
"12146","2021-02","SOUTHBANK",49
"12147","2021-02","SPOTSWOOD",6
"12148","2021-02","SPRINGVALE",14
"12149","2021-02","SPRINGVALE SOUTH",5
"12150","2021-02","ST ALBANS",31
"12151","2021-02","ST ANDREWS",2
"12152","2021-02","ST ANDREWS BEACH",3
"12153","2021-02","ST HELENA",3
"12154","2021-02","ST KILDA",45
"12155","2021-02","ST KILDA EAST",24
"12156","2021-02","ST KILDA WEST",10
"12157","2021-02","STRATHEWEN",2
"12158","2021-02","STRATHMORE",9
"12159","2021-02","STRATHMORE HEIGHTS",2
"12160","2021-02","STRATHTULLOH",2
"12161","2021-02","SUNBURY",64
"12162","2021-02","SUNSHINE",21
"12163","2021-02","SUNSHINE NORTH",22
"12164","2021-02","SUNSHINE WEST",15
"12165","2021-02","SURREY HILLS",16
"12166","2021-02","SYDENHAM",11
"12167","2021-02","TARNEIT",68
"12168","2021-02","TAYLORS HILL",13
"12169","2021-02","TAYLORS LAKES",9
"12170","2021-02","TECOMA",3
"12171","2021-02","TEMPLESTOWE",16
"12172","2021-02","TEMPLESTOWE LOWER",17
"12173","2021-02","THE BASIN",2
"12174","2021-02","THOMASTOWN",14
"12175","2021-02","THORNBURY",29
"12176","2021-02","THORNHILL PARK",4
"12177","2021-02","TOORADIN",2
"12178","2021-02","TOORAK",13
"12179","2021-02","TOOTGAROOK",8
"12180","2021-02","TRAVANCORE",8
"12181","2021-02","TRUGANINA",37
"12182","2021-02","TULLAMARINE",9
"12183","2021-02","TYABB",1
"12184","2021-02","TYNONG",1
"12185","2021-02","TYNONG NORTH",1
"12186","2021-02","UPPER FERNTREE GULLY",4
"12187","2021-02","UPWEY",3
"12188","2021-02","VERMONT",13
"12189","2021-02","VERMONT SOUTH",15
"12190","2021-02","VIEWBANK",6
"12191","2021-02","WANDIN NORTH",2
"12192","2021-02","WANTIRNA",21
"12193","2021-02","WANTIRNA SOUTH",11
"12194","2021-02","WARBURTON",3
"12195","2021-02","WARNEET",2
"12196","2021-02","WARRANDYTE",7
"12197","2021-02","WARRANWOOD",4
"12198","2021-02","WATERWAYS",3
"12199","2021-02","WATSONIA",8
"12200","2021-02","WATSONIA NORTH",3
"12201","2021-02","WATTLE GLEN",1
"12202","2021-02","WEIR VIEWS",11
"12203","2021-02","WERRIBEE",81
"12204","2021-02","WERRIBEE SOUTH",4
"12205","2021-02","WEST FOOTSCRAY",19
"12206","2021-02","WEST MELBOURNE",5
"12207","2021-02","WESTMEADOWS",9
"12208","2021-02","WHEELERS HILL",14
"12209","2021-02","WHITTLESEA",5
"12210","2021-02","WILLIAMS LANDING",8
"12211","2021-02","WILLIAMSTOWN",28
"12212","2021-02","WILLIAMSTOWN NORTH",1
"12213","2021-02","WINDSOR",6
"12214","2021-02","WOLLERT",39
"12215","2021-02","WONGA PARK",2
"12216","2021-02","WOORI YALLOCK",3
"12217","2021-02","WYNDHAM VALE",33
"12218","2021-02","YALLAMBIE",5
"12219","2021-02","YAN YEAN",1
"12220","2021-02","YARRA GLEN",8
"12221","2021-02","YARRA JUNCTION",4
"12222","2021-02","YARRAMBAT",2
"12223","2021-02","YARRAVILLE",20
"12224","2021-03","ABBOTSFORD",32
"12225","2021-03","ABERFELDIE",4
"12226","2021-03","AINTREE",12
"12227","2021-03","AIRPORT WEST",23
"12228","2021-03","ALBANVALE",8
"12229","2021-03","ALBERT PARK",9
"12230","2021-03","ALBION",7
"12231","2021-03","ALPHINGTON",9
"12232","2021-03","ALTONA",30
"12233","2021-03","ALTONA MEADOWS",20
"12234","2021-03","ALTONA NORTH",28
"12235","2021-03","ARDEER",5
"12236","2021-03","ARMADALE",13
"12237","2021-03","ASCOT VALE",25
"12238","2021-03","ASHBURTON",4
"12239","2021-03","ASHWOOD",11
"12240","2021-03","ASPENDALE",12
"12241","2021-03","ASPENDALE GARDENS",4
"12242","2021-03","ATTWOOD",2
"12243","2021-03","AVONDALE HEIGHTS",23
"12244","2021-03","AVONSLEIGH",1
"12245","2021-03","BADGER CREEK",3
"12246","2021-03","BALACLAVA",11
"12247","2021-03","BALNARRING",2
"12248","2021-03","BALNARRING BEACH",1
"12249","2021-03","BALWYN",23
"12250","2021-03","BALWYN NORTH",24
"12251","2021-03","BAXTER",2
"12252","2021-03","BAYLES",1
"12253","2021-03","BAYSWATER",31
